date,World,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,North Korea,North Macedonia,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2021-12-13,271158253.0,157648.0,8999010.0,203925.0,213058.0,19440.0,65404.0,1523.0,4162.0,5361967.0,342604.0,16593.0,83464926.0,232738.0,1224847.0,604998.0,22907.0,278065.0,1579710.0,26814.0,675734.0,1959193.0,31033.0,24897.0,5764.0,2649.0,553108.0,3138.0,281903.0,196090.0,22196250.0,2842.0,15362.0,714688.0,16334.0,20886.0,120370.0,107549.0,1848420.0,38503.0,7871.0,11961.0,5703.0,1784165.0,112358.0,5095821.0,4569.0,19066.0,2.0,567995.0,61905.0,654655.0,963693.0,17598.0,141566.0,2338402.0,59851.0,562188.0,13514.0,6233.0,410412.0,533588.0,369198.0,121200.0,13612.0,7656.0,228596.0,53509.0,373240.0,79247186.0,49883891.0,4413.0,83.0,52593.0,206872.0,8315546.0,46334.0,37591.0,10034.0,890813.0,6531606.0,131547.0,7546.0,1006706.0,1876.0,5915.0,622237.0,30798.0,6448.0,38554.0,25879.0,123250646.0,378615.0,12490.0,1198939.0,19547.0,34703644.0,4259249.0,721.0,6157519.0,2088359.0,628306.0,12635.0,1351015.0,5238221.0,91802.0,1728388.0,1015289.0,1063809.0,256484.0,2.0,161208.0,413711.0,183991.0,90458.0,262215.0,690841.0,23102.0,5844.0,378816.0,5401.0,495856.0,1607159.0,65097282.0,94300.0,77.0,45794.0,62380.0,2695143.0,93246.0,18627.0,40624.0,4.0,39834.0,62930.0,3918216.0,1.0,370003.0,4114.0,682727.0,159901.0,44.0,951544.0,153787.0,526911.0,133090.0,,824535.0,2911601.0,12515.0,13067.0,13449.0,7163.0,217481.0,59878594.0,,219490.0,317880.0,393685.0,304724.0,1289543.0,8.0,464341.0,480781.0,35937.0,463828.0,2254373.0,2836803.0,3839625.0,1196602.0,245523.0,1793643.0,9871229.0,100634.0,4.0,2796.0,13098.0,95.0,5722.0,3.0,6464.0,3733.0,550304.0,74092.0,1275214.0,23901.0,6422.0,273701.0,1289252.0,440633.0,20.0,23074.0,3180785.0,39174131.0,528652.0,12904.0,5339992.0,573649.0,44877.0,51202.0,1229217.0,1135363.0,49272.0,16742.0,17493.0,26309.0,2172044.0,19829.0,26416.0,1.0,80607.0,719586.0,9058975.0,3137.0,,128100.0,3738390.0,742894.0,10873468.0,50176127.0,81197075.0,402509.0,195958.0,6.0,27.0,438683.0,1428428.0,454.0,10072.0,211234.0,167140.0
2021-12-14,271794877.0,157660.0,9037990.0,204301.0,213288.0,20136.0,65431.0,1592.0,4177.0,5366522.0,342765.0,16646.0,83547038.0,235547.0,1228109.0,605920.0,22907.0,278149.0,1580005.0,26949.0,676512.0,1968269.0,31152.0,24897.0,5784.0,2649.0,554999.0,3156.0,282587.0,197644.0,22200629.0,2842.0,15363.0,718651.0,16672.0,20886.0,120382.0,107662.0,1853660.0,38509.0,7960.0,11961.0,5703.0,1785124.0,112440.0,5097680.0,4572.0,19066.0,2.0,568305.0,61907.0,657726.0,963751.0,17618.0,142228.0,2350338.0,59851.0,570502.0,13514.0,6257.0,410720.0,534176.0,370819.0,121267.0,13612.0,7675.0,229214.0,54731.0,373564.0,79620568.0,50137694.0,4477.0,83.0,52593.0,209228.0,8378951.0,46334.0,37626.0,10045.0,894801.0,6562429.0,131547.0,7589.0,1012659.0,1876.0,5915.0,622525.0,30814.0,6450.0,38618.0,25893.0,123714925.0,378615.0,12495.0,1202514.0,19708.0,34710628.0,4259439.0,721.0,6160303.0,2088833.0,632177.0,12731.0,1351776.0,5258886.0,91843.0,1728527.0,1019691.0,1064365.0,256815.0,2.0,161216.0,413790.0,184027.0,91816.0,263145.0,692315.0,23223.0,5844.0,379328.0,5512.0,497399.0,1610024.0,65150319.0,94511.0,77.0,45794.0,62615.0,2699240.0,93370.0,18718.0,40724.0,4.0,39878.0,62989.0,3918987.0,1.0,370459.0,4114.0,683333.0,160111.0,44.0,951763.0,154520.0,527274.0,133090.0,,824764.0,2925094.0,12525.0,13143.0,13449.0,7170.0,218596.0,60001523.0,,219843.0,328747.0,396606.0,304741.0,1289913.0,8.0,464751.0,481438.0,35962.0,463926.0,2255318.0,2836868.0,3857085.0,1200193.0,245690.0,1794589.0,9899139.0,100763.0,4.0,2796.0,13105.0,96.0,5723.0,3.0,6719.0,3733.0,550369.0,74094.0,1276761.0,23920.0,6423.0,274143.0,1295909.0,442347.0,20.0,23074.0,3204642.0,39190431.0,536495.0,12904.0,5366128.0,576194.0,45112.0,51289.0,1238689.0,1143534.0,49423.0,16752.0,17493.0,26309.0,2174906.0,19830.0,26416.0,1.0,81857.0,719903.0,9080452.0,3141.0,,128187.0,3746106.0,743004.0,10932545.0,50289477.0,81313430.0,402978.0,196094.0,7.0,27.0,439089.0,1443648.0,454.0,10075.0,211705.0,172012.0
2021-12-15,272534877.0,157665.0,9084992.0,204627.0,213533.0,20136.0,65565.0,1592.0,4177.0,5371341.0,342977.0,16673.0,83626941.0,238970.0,1231043.0,607076.0,22950.0,278202.0,1580302.0,27027.0,678277.0,1980120.0,31187.0,24907.0,5784.0,2652.0,556765.0,3162.0,283109.0,197644.0,22205707.0,2842.0,15372.0,720376.0,16672.0,21143.0,120390.0,107662.0,1860841.0,38527.0,8007.0,11961.0,5703.0,1786184.0,112539.0,5099746.0,4576.0,19066.0,2.0,568373.0,61943.0,662397.0,963813.0,17657.0,142878.0,2367076.0,61932.0,579275.0,13526.0,6286.0,410926.0,534757.0,371698.0,121267.0,13617.0,7686.0,229869.0,56200.0,373860.0,80052084.0,50432727.0,4477.0,83.0,52604.0,211061.0,8444664.0,46335.0,37681.0,10045.0,898079.0,6613730.0,131840.0,7629.0,1017445.0,1917.0,5915.0,622866.0,30814.0,6452.0,38684.0,25907.0,124271436.0,378685.0,12496.0,1208020.0,19861.0,34718602.0,4259644.0,721.0,6162954.0,2089259.0,636407.0,12812.0,1352403.0,5282076.0,91868.0,1728686.0,1024032.0,1064992.0,257614.0,2.0,161227.0,413847.0,184055.0,93061.0,264031.0,694256.0,23478.0,5844.0,379816.0,5552.0,499629.0,1615080.0,65205575.0,95222.0,77.0,45794.0,62933.0,2703140.0,93532.0,18855.0,40892.0,4.0,39924.0,65737.0,3924638.0,1.0,370951.0,4114.0,684250.0,160270.0,44.0,951984.0,155495.0,527503.0,133444.0,,825016.0,2941423.0,12525.0,13238.0,13493.0,7176.0,220020.0,60161872.0,,220169.0,334488.0,400140.0,304761.0,1290214.0,8.0,465094.0,481438.0,35966.0,464004.0,2256796.0,2836915.0,3881349.0,1205993.0,245855.0,1795418.0,9927150.0,100888.0,4.0,2797.0,13115.0,96.0,5723.0,3.0,6807.0,3733.0,550457.0,74105.0,1278120.0,23960.0,6434.0,274617.0,1302459.0,443873.0,20.0,23074.0,3231031.0,39208127.0,544117.0,12969.0,5393268.0,576966.0,45112.0,51323.0,1242733.0,1154701.0,49493.0,16759.0,17493.0,26483.0,2178276.0,19830.0,26442.0,1.0,82563.0,720143.0,9100324.0,3151.0,,128279.0,3754567.0,743152.0,11010286.0,50435092.0,81436601.0,403293.0,196303.0,7.0,27.0,439444.0,1459175.0,454.0,10081.0,212278.0,177690.0
2021-12-16,273278903.0,157725.0,9129305.0,204928.0,213745.0,20549.0,65648.0,1592.0,4178.0,5376642.0,343157.0,16716.0,83722333.0,242772.0,1235171.0,608060.0,22971.0,278257.0,1580559.0,27071.0,679873.0,1980120.0,31217.0,24907.0,5815.0,2652.0,558565.0,3175.0,283784.0,199864.0,22209368.0,2886.0,15376.0,721819.0,16672.0,21422.0,120397.0,107662.0,1868764.0,38541.0,8036.0,11961.0,5703.0,1787676.0,112633.0,5101466.0,4589.0,19179.0,2.0,568428.0,61998.0,666162.0,963885.0,17693.0,143510.0,2378728.0,63388.0,589274.0,13526.0,6286.0,411014.0,535414.0,372599.0,121384.0,13617.0,7713.0,230514.0,57842.0,374402.0,80480621.0,50714295.0,4477.0,83.0,52604.0,213160.0,8505530.0,46342.0,37681.0,10045.0,901202.0,6670407.0,131911.0,7683.0,1022141.0,1937.0,5915.0,623195.0,30814.0,6455.0,38728.0,25917.0,124822173.0,378685.0,12506.0,1213318.0,20044.0,34726049.0,4259857.0,721.0,6165454.0,2089669.0,640548.0,12895.0,1353281.0,5308180.0,91927.0,1728861.0,1027844.0,1065538.0,258557.0,2.0,161235.0,413891.0,184094.0,94554.0,264965.0,696168.0,23903.0,5844.0,380464.0,5593.0,501594.0,1620522.0,65278462.0,95759.0,77.0,45794.0,63408.0,2707402.0,93629.0,18938.0,41059.0,4.0,39964.0,65773.0,3927265.0,1.0,371410.0,4114.0,685114.0,160457.0,44.0,952189.0,156729.0,527714.0,134154.0,,825176.0,2956792.0,12557.0,13317.0,13493.0,7185.0,221071.0,60316621.0,,220467.0,339008.0,404060.0,304783.0,1290491.0,8.0,465094.0,481824.0,35966.0,464004.0,2258456.0,2837016.0,3903445.0,1211130.0,246024.0,1796230.0,9955308.0,101030.0,4.0,2798.0,13127.0,96.0,5723.0,3.0,6915.0,3735.0,550542.0,74115.0,1279445.0,24047.0,6434.0,274972.0,1310588.0,445228.0,20.0,23074.0,3255816.0,39225242.0,551551.0,13049.0,5422168.0,577724.0,45112.0,51323.0,1246755.0,1165778.0,49565.0,16771.0,17493.0,26483.0,2181960.0,19830.0,26466.0,1.0,83130.0,720518.0,9118424.0,3151.0,,128369.0,3764485.0,743352.0,11097851.0,50577283.0,81551548.0,403582.0,196522.0,7.0,27.0,439935.0,1493237.0,454.0,10086.0,213139.0,182057.0
2021-12-17,274046230.0,157734.0,9170875.0,205224.0,214044.0,20549.0,65760.0,1592.0,4186.0,5382290.0,343350.0,16751.0,83789835.0,246789.0,1238100.0,608815.0,22995.0,278309.0,1580750.0,27126.0,681517.0,1990160.0,31246.0,24907.0,5815.0,2656.0,560684.0,3179.0,284272.0,199864.0,22213731.0,2886.0,15385.0,723433.0,16672.0,21422.0,120405.0,107662.0,1878782.0,38557.0,8097.0,11961.0,5703.0,1789109.0,112773.0,5103269.0,4606.0,19179.0,2.0,568538.0,62032.0,669940.0,963958.0,17720.0,144205.0,2388253.0,64448.0,600468.0,13527.0,6286.0,411266.0,536129.0,373509.0,121437.0,13618.0,7731.0,231117.0,58876.0,375019.0,80910782.0,50995229.0,4639.0,83.0,52623.0,215150.0,8563658.0,46342.0,37743.0,10051.0,904181.0,6721375.0,131911.0,7730.0,1026902.0,1969.0,5919.0,623449.0,30814.0,6455.0,38751.0,25920.0,125428927.0,378685.0,12513.0,1218295.0,20232.0,34726049.0,4260148.0,721.0,6167650.0,2090026.0,644143.0,12974.0,1354001.0,5336795.0,91972.0,1729048.0,1031549.0,1065597.0,260166.0,2.0,161246.0,413972.0,184123.0,96256.0,265806.0,697774.0,24298.0,5844.0,381023.0,5647.0,503324.0,1626461.0,65327475.0,96108.0,77.0,45794.0,63944.0,2711764.0,93733.0,19064.0,41280.0,4.0,39990.0,65840.0,3927265.0,1.0,371850.0,4339.0,685798.0,160655.0,44.0,952398.0,158111.0,527931.0,134694.0,,825445.0,2971408.0,12581.0,13366.0,13493.0,7185.0,222655.0,60521830.0,,220794.0,343697.0,408207.0,304783.0,1290491.0,8.0,465094.0,482677.0,36004.0,464096.0,2260180.0,2837464.0,3923472.0,1215774.0,246188.0,1796973.0,9982735.0,101183.0,4.0,2801.0,13136.0,96.0,5758.0,3.0,7007.0,3735.0,550622.0,74129.0,1280644.0,24047.0,6452.0,275384.0,1316172.0,446506.0,20.0,23169.0,3276529.0,39243980.0,558864.0,13309.0,5455527.0,578439.0,45112.0,51361.0,1250885.0,1175721.0,49631.0,16786.0,17493.0,26483.0,2185497.0,19832.0,26550.0,1.0,83837.0,720518.0,9136565.0,3158.0,,128578.0,3773700.0,743586.0,11190354.0,50769791.0,81657165.0,403899.0,196739.0,7.0,27.0,440398.0,1508473.0,454.0,10092.0,214433.0,189567.0
2021-12-18,274575965.0,157745.0,9199068.0,205549.0,214330.0,20549.0,65868.0,1592.0,4198.0,5386453.0,343506.0,16778.0,83859772.0,250651.0,1240798.0,609397.0,22995.0,278410.0,1580872.0,27169.0,683172.0,1999764.0,31246.0,24907.0,5815.0,2656.0,563858.0,3193.0,284272.0,199864.0,22216112.0,2886.0,15386.0,724337.0,16672.0,21422.0,120410.0,107662.0,1887086.0,38573.0,8097.0,11961.0,5703.0,1790524.0,112880.0,5105285.0,4649.0,19179.0,2.0,568538.0,62077.0,673427.0,964035.0,17747.0,144713.0,2397246.0,64448.0,609062.0,13528.0,6286.0,411449.0,536776.0,374411.0,121484.0,13618.0,7753.0,231694.0,59714.0,375810.0,81225870.0,51178668.0,4639.0,83.0,52623.0,217322.0,8622194.0,46342.0,37743.0,10051.0,906965.0,6721375.0,131911.0,7778.0,1031239.0,1969.0,5919.0,623662.0,30814.0,6456.0,38817.0,25923.0,125809013.0,378685.0,12518.0,1218295.0,20232.0,34733194.0,4260380.0,721.0,6169011.0,2090208.0,651476.0,13037.0,1354697.0,5364852.0,92018.0,1729248.0,1033469.0,1066534.0,262335.0,2.0,161258.0,414023.0,184163.0,97505.0,266716.0,699464.0,24733.0,5844.0,381023.0,5647.0,505089.0,1630938.0,65374296.0,96108.0,77.0,47295.0,64412.0,2715847.0,93864.0,19192.0,41571.0,4.0,40027.0,65870.0,3930015.0,1.0,372154.0,4386.0,686500.0,160818.0,44.0,952628.0,158111.0,528101.0,136921.0,,825603.0,2984687.0,12581.0,13425.0,13493.0,7199.0,222655.0,60616218.0,,221095.0,347402.0,412128.0,304783.0,1291108.0,8.0,465094.0,482677.0,36004.0,464096.0,2263739.0,2837555.0,3942864.0,1220836.0,246367.0,1797706.0,10009866.0,101413.0,4.0,2801.0,13136.0,96.0,5758.0,3.0,7007.0,3735.0,550738.0,74141.0,1281659.0,24047.0,6471.0,275655.0,1321091.0,447794.0,20.0,23169.0,3292609.0,39262188.0,565098.0,13309.0,5455527.0,579134.0,45112.0,51406.0,1250885.0,1175721.0,49693.0,16799.0,17493.0,26483.0,2188629.0,19833.0,26550.0,1.0,84793.0,720853.0,9154209.0,3163.0,,128764.0,3781506.0,743586.0,11279428.0,50851472.0,81755502.0,404255.0,196900.0,7.0,27.0,440784.0,1524368.0,454.0,10097.0,215472.0,189567.0
2021-12-19,275060697.0,157787.0,9228154.0,205777.0,214592.0,20549.0,65938.0,1592.0,4198.0,5389707.0,343636.0,16807.0,83934453.0,254682.0,1243144.0,610318.0,22995.0,278499.0,1581083.0,27169.0,684628.0,1999764.0,31246.0,24907.0,5815.0,2657.0,564747.0,3204.0,284272.0,199864.0,22217570.0,2886.0,15402.0,724793.0,16672.0,21422.0,120416.0,107662.0,1895472.0,38589.0,8097.0,11961.0,5703.0,1791776.0,113020.0,5107323.0,4649.0,19179.0,2.0,568538.0,62077.0,675363.0,964097.0,17770.0,145161.0,2403248.0,64448.0,617274.0,13535.0,6286.0,411721.0,537032.0,375330.0,121530.0,13618.0,7763.0,232120.0,60036.0,376375.0,81487574.0,51320685.0,4735.0,83.0,52623.0,218936.0,8670667.0,46342.0,37743.0,10051.0,909160.0,6721375.0,131911.0,7822.0,1034070.0,1969.0,5919.0,623731.0,30814.0,6456.0,38870.0,25934.0,126149336.0,378685.0,12526.0,1218295.0,20232.0,34746838.0,4260544.0,721.0,6170979.0,2090480.0,656600.0,13097.0,1355491.0,5389155.0,92018.0,1729421.0,1036665.0,1066934.0,263707.0,2.0,161262.0,414098.0,184195.0,98572.0,267139.0,700943.0,25528.0,5844.0,381749.0,5661.0,506505.0,1635517.0,65422964.0,96108.0,77.0,47295.0,64741.0,2718955.0,93957.0,19306.0,41853.0,4.0,40083.0,65890.0,3932545.0,1.0,372200.0,4406.0,687123.0,160995.0,44.0,952814.0,159904.0,528253.0,138184.0,,825736.0,2996841.0,12581.0,13495.0,13493.0,7199.0,223483.0,60719604.0,,221285.0,350424.0,416229.0,304843.0,1291467.0,8.0,465094.0,483063.0,36004.0,464096.0,2265320.0,2837577.0,3958840.0,1225102.0,246537.0,1798205.0,10037546.0,101582.0,4.0,2801.0,13149.0,96.0,5758.0,3.0,7007.0,3735.0,550842.0,74161.0,1282461.0,24047.0,6505.0,275910.0,1325153.0,448562.0,20.0,23169.0,3308074.0,39273962.0,570414.0,13309.0,5455527.0,579685.0,45112.0,51416.0,1250885.0,1175721.0,49751.0,16805.0,17493.0,26483.0,2191528.0,19833.0,26678.0,1.0,85422.0,721031.0,9171119.0,3163.0,,129061.0,3785395.0,744137.0,11361387.0,50942391.0,81846653.0,404460.0,197074.0,7.0,27.0,441562.0,1540478.0,454.0,10101.0,216508.0,191673.0
2021-12-20,275870575.0,157797.0,9262623.0,205897.0,214835.0,21062.0,66086.0,1629.0,4198.0,5395044.0,343708.0,16848.0,84000688.0,259174.0,1245128.0,610895.0,23112.0,278600.0,1581343.0,27218.0,685462.0,2017154.0,31294.0,24907.0,5917.0,2657.0,564747.0,3213.0,285133.0,204701.0,22220209.0,2886.0,15412.0,726794.0,16672.0,22639.0,120423.0,108026.0,1910922.0,38596.0,8097.0,11961.0,5703.0,1792902.0,113085.0,5109022.0,4677.0,19179.0,2.0,568538.0,62166.0,675730.0,964176.0,17807.0,145996.0,2406989.0,67298.0,627356.0,13538.0,6430.0,411883.0,537220.0,376233.0,121530.0,13618.0,7779.0,232506.0,61146.0,377056.0,81920211.0,51603753.0,4735.0,83.0,52651.0,220690.0,8685742.0,46342.0,37830.0,10051.0,910456.0,6809622.0,132132.0,7843.0,1037759.0,1969.0,5920.0,623795.0,30814.0,6456.0,38891.0,25941.0,126819761.0,378685.0,12533.0,1228400.0,20890.0,34752164.0,4260677.0,721.0,6173369.0,2090844.0,661388.0,13154.0,1356847.0,5405360.0,92089.0,1729555.0,1040243.0,1067309.0,264727.0,2.0,161265.0,414178.0,184218.0,99396.0,267465.0,701749.0,25609.0,5916.0,382341.0,5703.0,507154.0,1643865.0,65463535.0,97029.0,77.0,47295.0,65223.0,2721544.0,94057.0,19365.0,42105.0,4.0,40126.0,67001.0,3934102.0,1.0,372429.0,4406.0,687432.0,161127.0,45.0,952916.0,160457.0,528380.0,139518.0,,825954.0,3006157.0,12638.0,13531.0,13493.0,7214.0,225255.0,60979550.0,,221411.0,354465.0,420842.0,304874.0,1291737.0,8.0,466669.0,483386.0,36004.0,464703.0,2265320.0,2837730.0,3968450.0,1227854.0,246714.0,1798629.0,10064290.0,101889.0,4.0,2808.0,13166.0,96.0,5758.0,3.0,7160.0,3735.0,550988.0,74183.0,1282461.0,24128.0,6510.0,276105.0,1327031.0,449149.0,20.0,23169.0,3316585.0,39285940.0,575615.0,13614.0,5535231.0,580209.0,45901.0,51416.0,1250885.0,1196208.0,49806.0,16816.0,17493.0,26483.0,2194053.0,19833.0,26742.0,1.0,85873.0,721103.0,9189881.0,3172.0,,129319.0,3788209.0,744438.0,11453121.0,51183554.0,81937140.0,404821.0,197268.0,7.0,27.0,441562.0,1555455.0,454.0,10102.0,217117.0,195079.0
2021-12-21,276629009.0,157816.0,9298137.0,206273.0,215145.0,21062.0,66566.0,1629.0,4201.0,5404380.0,343845.0,16920.0,84075856.0,264705.0,1247014.0,611557.0,23135.0,278714.0,1581634.0,27218.0,686294.0,2017447.0,31322.0,24907.0,5917.0,2658.0,568967.0,3218.0,285724.0,204701.0,22223943.0,2886.0,15418.0,728677.0,17040.0,23009.0,120427.0,108026.0,1925063.0,38619.0,8245.0,11961.0,5703.0,1793786.0,113217.0,5110788.0,4677.0,19490.0,2.0,568860.0,62336.0,678533.0,964237.0,17901.0,146802.0,2406989.0,67298.0,647934.0,13546.0,6430.0,412022.0,538218.0,377081.0,121623.0,13618.0,7807.0,233367.0,62094.0,379379.0,82339182.0,51882823.0,4792.0,83.0,52651.0,223730.0,8758599.0,46350.0,37830.0,10078.0,913738.0,6833050.0,132609.0,7902.0,1044301.0,1969.0,5921.0,624171.0,30814.0,6458.0,38926.0,25945.0,127414571.0,378685.0,12541.0,1230385.0,21215.0,34758481.0,4260893.0,721.0,6175782.0,2091180.0,666657.0,13258.0,1357967.0,5436143.0,92127.0,1729814.0,1043266.0,1067811.0,267571.0,2.0,161274.0,414270.0,184269.0,100524.0,268456.0,703555.0,26004.0,5929.0,382884.0,5824.0,508639.0,1653194.0,65515641.0,97258.0,77.0,47295.0,66166.0,2724684.0,94178.0,19470.0,42491.0,4.0,40182.0,66970.0,3934102.0,1.0,372983.0,4485.0,688049.0,161364.0,45.0,953297.0,162525.0,528639.0,139518.0,,826206.0,3019510.0,12655.0,13589.0,13493.0,7214.0,225255.0,61178385.0,,221744.0,359264.0,426458.0,304896.0,1292047.0,8.0,467058.0,483638.0,36006.0,464793.0,2267715.0,2837719.0,3982257.0,1233608.0,246897.0,1799455.0,10089945.0,102232.0,4.0,2809.0,13177.0,96.0,5784.0,3.0,7160.0,3736.0,551210.0,74196.0,1284757.0,24152.0,6525.0,276385.0,1332198.0,450703.0,20.0,23169.0,3332008.0,39310270.0,583065.0,13831.0,5585054.0,580922.0,45901.0,51498.0,1263566.0,1204379.0,49861.0,16826.0,17493.0,26483.0,2196529.0,19833.0,26911.0,1.0,86596.0,721450.0,9209740.0,3172.0,,129676.0,3794490.0,744890.0,11542143.0,51365828.0,82039324.0,405236.0,197392.0,7.0,27.0,441937.0,1571780.0,454.0,10103.0,219023.0,197768.0
2021-12-22,277543218.0,157841.0,9349033.0,206616.0,215430.0,21372.0,67199.0,1629.0,4205.0,5415501.0,343997.0,17041.0,84151247.0,273062.0,1248965.0,612205.0,23240.0,278875.0,1581986.0,27308.0,687948.0,2023285.0,31387.0,24935.0,5917.0,2659.0,568967.0,3236.0,286276.0,204701.0,22227169.0,2886.0,15426.0,730140.0,17040.0,23009.0,120430.0,108410.0,1943963.0,38655.0,8245.0,11961.0,5703.0,1794750.0,113333.0,5112719.0,4952.0,19490.0,2.0,568860.0,62583.0,682759.0,964317.0,18082.0,147685.0,2406989.0,67298.0,661320.0,13546.0,6520.0,412263.0,539037.0,377960.0,121623.0,13618.0,7817.0,234092.0,62890.0,382371.0,82824825.0,52209640.0,4892.0,83.0,52706.0,226899.0,8842871.0,46375.0,38039.0,10078.0,916477.0,6878709.0,133555.0,7954.0,1049936.0,2182.0,5933.0,624544.0,30888.0,6458.0,38966.0,25945.0,128151446.0,378685.0,12548.0,1233744.0,21587.0,34765976.0,4261072.0,721.0,6177885.0,2091522.0,672964.0,13364.0,1359167.0,5472469.0,92226.0,1730065.0,1045714.0,1068363.0,270899.0,2.0,161294.0,414413.0,184356.0,101865.0,269204.0,705477.0,26004.0,5929.0,383445.0,5852.0,510464.0,1664276.0,65571668.0,97858.0,77.0,47295.0,67278.0,2728203.0,94299.0,19553.0,43073.0,4.0,40239.0,66929.0,3937082.0,1.0,373373.0,4485.0,688867.0,161672.0,45.0,953724.0,164862.0,528838.0,141045.0,,826423.0,3032872.0,12670.0,13648.0,13531.0,7237.0,231413.0,61451530.0,,222064.0,363554.0,435003.0,304938.0,1292406.0,8.0,467391.0,484793.0,36040.0,464793.0,2269497.0,2837784.0,4000270.0,1242545.0,247082.0,1800306.0,10114983.0,102697.0,4.0,2815.0,13209.0,96.0,5810.0,3.0,7351.0,3737.0,551462.0,74223.0,1286025.0,24197.0,6573.0,276720.0,1334906.0,451966.0,20.0,23169.0,3353106.0,39330859.0,589978.0,14002.0,5645095.0,581595.0,46037.0,51518.0,1268254.0,1215944.0,49911.0,16840.0,17493.0,26483.0,2199061.0,19833.0,27108.0,1.0,87052.0,721797.0,9228835.0,3178.0,,130178.0,3801079.0,745555.0,11647473.0,51613682.0,82149531.0,405681.0,197566.0,7.0,27.0,442178.0,1588335.0,454.0,10103.0,221880.0,199404.0
